epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,3297.68,1.97491,2.6727,1.45325,0.48671,0.20915,0.0997,0.04163,1.45186,44.1522,1.07446,0.000140318,0.000140318,0.000140318
39,3397.57,1.97668,2.57086,1.49824,0.48265,0.21453,0.09945,0.04221,1.44582,43.2244,1.07067,0.000137444,0.000137444,0.000137444
40,3482.87,2.02554,3.03368,1.51242,0.48001,0.21453,0.10012,0.04213,1.44175,43.2496,1.06831,0.000134535,0.000134535,0.000134535
41,3584.38,1.97955,2.66517,1.47582,0.47794,0.21859,0.09857,0.04131,1.4371,42.8813,1.06766,0.000131593,0.000131593,0.000131593
42,3685.95,1.88106,2.70772,1.46333,0.47624,0.21859,0.09918,0.04136,1.43665,43.0458,1.06749,0.00012862,0.00012862,0.00012862
43,3776.25,1.85111,2.60519,1.4071,0.46378,0.25767,0.09951,0.04102,1.44002,43.2196,1.06799,0.00012562,0.00012562,0.00012562
44,3864.13,1.91197,2.49739,1.39217,0.47184,0.22397,0.0991,0.04103,1.44026,43.5775,1.07023,0.000122596,0.000122596,0.000122596
45,3946.85,1.95684,2.64066,1.44189,0.47348,0.2401,0.09942,0.04115,1.44463,43.8802,1.07286,0.000119551,0.000119551,0.000119551
46,4035.05,1.91591,2.54274,1.37737,0.47394,0.23472,0.10017,0.04047,1.4434,44.287,1.07425,0.000116487,0.000116487,0.000116487
47,4117.89,1.917,2.57081,1.40371,0.47094,0.24548,0.10043,0.04063,1.44332,44.9828,1.07726,0.000113408,0.000113408,0.000113408
48,4202.71,1.97543,2.68425,1.46802,0.47135,0.24548,0.10146,0.04087,1.44325,45.1452,1.07868,0.000110317,0.000110317,0.000110317
49,4280.67,1.88713,2.39229,1.39731,0.48441,0.20771,0.10159,0.041,1.44668,45.1906,1.07529,0.000107216,0.000107216,0.000107216
50,4375.54,1.83946,2.47625,1.37703,0.48708,0.20233,0.10072,0.04044,1.44815,45.2534,1.07729,0.00010411,0.00010411,0.00010411
51,4465.49,1.94552,2.69781,1.46319,0.48624,0.21309,0.10202,0.04093,1.44594,45.194,1.07469,0.000101,0.000101,0.000101
52,4555.74,2.0523,2.81492,1.49711,0.48186,0.21313,0.10308,0.04114,1.44361,45.5425,1.07314,9.78903e-05,9.78903e-05,9.78903e-05
53,4643.89,1.86903,2.6513,1.43211,0.4855,0.21942,0.10407,0.04112,1.44303,45.3639,1.07323,9.47837e-05,9.47837e-05,9.47837e-05
54,4732.05,2.00158,2.83111,1.4854,0.48471,0.2144,0.10478,0.0412,1.44521,45.5704,1.07409,9.16833e-05,9.16833e-05,9.16833e-05
55,4822.41,1.93259,2.81001,1.52521,0.48704,0.21495,0.10606,0.04171,1.44255,45.27,1.07284,8.8592e-05,8.8592e-05,8.8592e-05
56,4912.42,1.88619,2.72821,1.45186,0.48907,0.2144,0.10714,0.04208,1.44597,45.2373,1.07683,8.5513e-05,8.5513e-05,8.5513e-05
57,4998.16,1.95473,2.85366,1.411,0.49237,0.20902,0.10806,0.04246,1.44433,45.2405,1.07447,8.24492e-05,8.24492e-05,8.24492e-05
58,5079.57,1.8219,2.77985,1.37349,0.49388,0.2144,0.1093,0.0431,1.44165,44.7275,1.07374,7.94038e-05,7.94038e-05,7.94038e-05
59,5188.66,2.03291,2.76881,1.45566,0.49622,0.21846,0.10895,0.04311,1.4405,44.6285,1.07105,7.63797e-05,7.63797e-05,7.63797e-05
60,5279.36,1.85608,2.5834,1.41809,0.49653,0.21846,0.10803,0.04346,1.43971,44.0862,1.07194,7.33799e-05,7.33799e-05,7.33799e-05
61,5367.93,1.87166,2.68476,1.4052,0.49569,0.21846,0.11171,0.04444,1.44041,44.0088,1.07388,7.04073e-05,7.04073e-05,7.04073e-05
62,5462.01,1.83765,2.49449,1.40987,0.49388,0.21846,0.10974,0.04422,1.43834,43.6821,1.0728,6.74649e-05,6.74649e-05,6.74649e-05
63,5552.91,1.97889,2.77459,1.50604,0.46552,0.2738,0.11228,0.04486,1.43425,44.009,1.06894,6.45557e-05,6.45557e-05,6.45557e-05
64,5641.61,1.79916,2.33166,1.34577,0.468,0.27628,0.112,0.04505,1.43542,43.8115,1.06884,6.16824e-05,6.16824e-05,6.16824e-05
65,5737.23,1.95849,2.76267,1.46628,0.46804,0.27787,0.11217,0.04501,1.43132,44.1637,1.06541,5.88479e-05,5.88479e-05,5.88479e-05
66,5821.44,1.94422,2.64368,1.43029,0.46782,0.27787,0.11172,0.04523,1.43372,44.113,1.06485,5.60549e-05,5.60549e-05,5.60549e-05
67,5923.57,1.86775,2.52643,1.38903,0.47166,0.27787,0.1125,0.04587,1.42892,43.6172,1.06222,5.33064e-05,5.33064e-05,5.33064e-05
68,6016.14,1.83775,2.65715,1.39764,0.46916,0.28268,0.11246,0.04598,1.42832,43.5454,1.06443,5.06049e-05,5.06049e-05,5.06049e-05
69,6105.91,1.98459,2.76875,1.47913,0.47522,0.26029,0.11204,0.04561,1.43104,43.6308,1.06695,4.79531e-05,4.79531e-05,4.79531e-05
70,6205.55,1.83424,2.44576,1.39972,0.46991,0.27787,0.11006,0.04545,1.42464,43.3962,1.06103,4.53537e-05,4.53537e-05,4.53537e-05
71,6310.53,1.91571,2.42635,1.43795,0.46899,0.27787,0.11018,0.04567,1.41928,42.4641,1.06142,4.28093e-05,4.28093e-05,4.28093e-05
72,6421.48,1.79383,2.47104,1.37833,0.47306,0.27312,0.11128,0.04591,1.42077,42.6545,1.06139,4.03222e-05,4.03222e-05,4.03222e-05
73,6533.76,1.89054,2.74453,1.41377,0.46854,0.27787,0.11016,0.04672,1.42119,43.4738,1.05742,3.7895e-05,3.7895e-05,3.7895e-05
74,6632.21,1.86882,2.55485,1.42243,0.46815,0.28004,0.11056,0.04727,1.42102,43.4592,1.05562,3.55301e-05,3.55301e-05,3.55301e-05
75,6730.39,1.85932,2.49,1.37269,0.48653,0.22253,0.10999,0.04662,1.42185,43.3238,1.05711,3.32298e-05,3.32298e-05,3.32298e-05
76,6834.77,1.92947,2.804,1.46299,0.48439,0.22253,0.10909,0.04672,1.41996,43.8019,1.0554,3.09964e-05,3.09964e-05,3.09964e-05
77,6928.13,1.90369,2.4825,1.41841,0.47047,0.2529,0.10926,0.04691,1.41961,43.9029,1.05552,2.88321e-05,2.88321e-05,2.88321e-05
78,7037.18,1.903,2.57569,1.40003,0.47066,0.27787,0.11014,0.04756,1.41576,43.6364,1.05351,2.6739e-05,2.6739e-05,2.6739e-05
79,7128.06,1.90391,2.47939,1.40556,0.47019,0.27787,0.1091,0.04711,1.41504,43.3686,1.05641,2.47192e-05,2.47192e-05,2.47192e-05
80,7224.03,1.85856,2.47422,1.40322,0.46958,0.2738,0.1085,0.04688,1.4175,43.5719,1.05702,2.27747e-05,2.27747e-05,2.27747e-05
81,7314.13,1.98597,2.64712,1.41638,0.48184,0.22253,0.10893,0.04717,1.41772,43.7388,1.05397,2.09073e-05,2.09073e-05,2.09073e-05
82,7410.93,1.89046,2.51513,1.40763,0.47709,0.22986,0.10885,0.04747,1.41647,43.641,1.05219,1.9119e-05,1.9119e-05,1.9119e-05
83,7505.58,1.79771,2.61988,1.35502,0.47356,0.25216,0.10996,0.04722,1.4163,44.065,1.05445,1.74115e-05,1.74115e-05,1.74115e-05
84,7604.36,1.84949,2.70701,1.38186,0.48092,0.22253,0.10984,0.04711,1.41933,44.6502,1.05864,1.57865e-05,1.57865e-05,1.57865e-05
85,7694.53,1.86129,2.60265,1.37158,0.46487,0.28862,0.11162,0.04758,1.42273,44.5428,1.05692,1.42456e-05,1.42456e-05,1.42456e-05
86,7805.14,1.84716,2.54321,1.35381,0.47794,0.22947,0.10972,0.04713,1.42157,44.7218,1.05424,1.27904e-05,1.27904e-05,1.27904e-05
87,7896.66,1.8887,2.56255,1.46924,0.4834,0.22253,0.10858,0.04763,1.41518,44.0703,1.04806,1.14221e-05,1.14221e-05,1.14221e-05
88,7999.44,1.86017,2.46716,1.4022,0.48685,0.22253,0.1088,0.04709,1.41392,44.071,1.05107,1.01423e-05,1.01423e-05,1.01423e-05
89,8102.04,1.85819,2.70194,1.43336,0.4663,0.27249,0.10917,0.04668,1.41519,43.557,1.05483,8.95213e-06,8.95213e-06,8.95213e-06
90,8213.8,1.90969,2.48236,1.40417,0.46612,0.28913,0.10983,0.04654,1.41608,43.5535,1.05735,7.8528e-06,7.8528e-06,7.8528e-06
91,8319.81,1.79361,3.46093,1.45386,0.48657,0.22253,0.11031,0.04784,1.42723,45.8666,1.06379,6.8454e-06,6.8454e-06,6.8454e-06
92,8436,1.68239,3.0448,1.33393,0.5048,0.21584,0.11329,0.04997,1.40558,49.943,1.03424,5.93093e-06,5.93093e-06,5.93093e-06
93,8536.04,1.61276,10.7896,1.2659,0.48235,0.25837,0.11289,0.05004,1.40882,51.7411,1.03408,5.11027e-06,5.11027e-06,5.11027e-06
94,8620.67,1.79804,3.348,1.31488,0.48118,0.25898,0.11179,0.0502,1.41629,54.2246,1.03981,4.38424e-06,4.38424e-06,4.38424e-06
95,8705.78,1.88437,3.94084,1.43365,0.4781,0.25767,0.11017,0.04902,1.42092,56.2298,1.04285,3.75356e-06,3.75356e-06,3.75356e-06
96,8810.08,1.73244,3.06165,1.35332,0.48037,0.25893,0.10599,0.04839,1.42162,56.835,1.04356,3.21885e-06,3.21885e-06,3.21885e-06
97,8897.98,1.57268,10.4256,1.22443,0.47922,0.25898,0.1051,0.04836,1.42051,57.9464,1.04036,2.78064e-06,2.78064e-06,2.78064e-06
98,8993.87,1.60952,11.0672,1.32247,0.47952,0.25229,0.10949,0.04825,1.41865,57.6056,1.03577,2.43937e-06,2.43937e-06,2.43937e-06
99,9093.99,1.63451,3.00725,1.31801,0.47483,0.2549,0.10403,0.04792,1.41754,57.8806,1.03579,2.19535e-06,2.19535e-06,2.19535e-06
100,9188.4,1.80341,3.55386,1.40253,0.4729,0.26305,0.10602,0.04864,1.41835,58.6979,1.03519,2.04885e-06,2.04885e-06,2.04885e-06
